,Title,Price,Link
44,(Refurbished) Dell Latitude 3410 10th Gen Intel Core i5 Thin & Light HD Laptop (16 GB DDR4 RAM/256 GB SSD/14 (35.6 cm) HD/Windows 11/MS Office/WiFi/Webcam/Intel UHD Graphics)  ,"25,999",https://amazon.in//sspa/click?ie=UTF8&spc=MToxNDk5NjgyOTc3MTA5MDYyOjE3MzIzOTEyMTQ6c3BfYXRmX25leHQ6MzAwNDE0Nzk3NzIzMTMyOjowOjo&url=%2FRefurbished-Dell-Latitude-Windows-Graphics%2Fdp%2FB0D98J15GY%2Fref%3Dsr_1_257_sspa%3Fcrid%3D2GBCZSU9R85XX%26dib%3DeyJ2IjoiMSJ9.8rIfzXapazJm1ujX1A7H3eQd8Cxy3qrH-g8E0b5B2BgY8N1LGiBsSJydzpTKyInUteVshrhvu4zBcuF87bdxCMDQ5MfJrFJzRqmws0KqrEmPVNC8uhFQCbS3T8NJ8yVstmrEdbbFMYZDAET0_c7tJUXFSDThv8EYJrZKp56btRK5k1gKoN4YnEMYoFsrfJ4PPbtwCcHKZaisvkfEamDaMpOQ2N0xAeAN6U8daQhY064.4epTlVFhofnuTZoQ0g8-YuQ2DyvAapzuoDadNHXQOtM%26dib_tag%3Dse%26keywords%3DLaptop%26qid%3D1732391214%26sprefix%3Dlaptop%252Caps%252C259%26sr%3D8-257-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
45,"Acer ALG Gaming Laptop 13th Gen Intel Core i7 Processor (16GB DDR4/512GB SSD/6GB RTX3050 Graphics/144Hz/Win11Home/Wifi 6) AL15G-53, 39.62cm (15.6"") FHD Display, Premium Metal Body, Steel Gray, 1.99KG  ","68,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToxNDk5NjgyOTc3MTA5MDYyOjE3MzIzOTEyMTQ6c3BfYXRmX25leHQ6MzAwMzI5ODQzMTY2NjMyOjowOjo&url=%2FAcer-Processor-Graphics-Win11Home-AL15G-53%2Fdp%2FB0DFHFCS4Y%2Fref%3Dsr_1_258_sspa%3Fcrid%3D2GBCZSU9R85XX%26dib%3DeyJ2IjoiMSJ9.8rIfzXapazJm1ujX1A7H3eQd8Cxy3qrH-g8E0b5B2BgY8N1LGiBsSJydzpTKyInUteVshrhvu4zBcuF87bdxCMDQ5MfJrFJzRqmws0KqrEmPVNC8uhFQCbS3T8NJ8yVstmrEdbbFMYZDAET0_c7tJUXFSDThv8EYJrZKp56btRK5k1gKoN4YnEMYoFsrfJ4PPbtwCcHKZaisvkfEamDaMpOQ2N0xAeAN6U8daQhY064.4epTlVFhofnuTZoQ0g8-YuQ2DyvAapzuoDadNHXQOtM%26dib_tag%3Dse%26keywords%3DLaptop%26qid%3D1732391214%26sprefix%3Dlaptop%252Caps%252C259%26sr%3D8-258-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
46,"HP Pavilion 16, Enhanced by AI, Intel Core Ultra 7 155U, 16-inch (40.6 cm), WUXGA, 16GB LPDDR5x, 512GB SSD, Intel graphics, 1080p FHD IR camera, Copilot, Backlit KB (Win 11, Silver, 1.77 kg), af0028TU  ","84,990",https://amazon.in//HP-Pavilion-Enhanced-Graphics-af0028TU/dp/B0D2685XZW/ref=sr_1_123?crid=2GBCZSU9R85XX&dib=eyJ2IjoiMSJ9.PXkbWX6kQRkcVxyeuv9xYiqr5d46MqF83zYcKZqKMJ6rGnwsstLyUL6Cwgr3LHA0_Q3IB4LOWookwCtyom5mhMkbCSliUsyXkGyKwNHR2saJVMNEjnuibsYCUokPR2kWJHObU5KfUOdtqn3dEzMY9AH5nWWm8zjkqrj5GJPya1ooaqvMVHZpA5wg0rCB_BP99uEdq-amllsmBdItBidF28Zz93SY_tY2Cia_HM750aQ.fd6vHIenfa6LZ_Rcl00wzNlSlnI-_aApCXzSBxrLySo&dib_tag=se&keywords=Laptop&qid=1732391179&sprefix=laptop%2Caps%2C259&sr=8-123
47,"DELL Latitude 3540 (2024) Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Pro) Thin and Light Business Laptop/15.6"" HD Display/Smoky Black/1.8 kg/MS Office 2021 Pro Plus  ","34,750",https://amazon.in//DELL-Latitude-3540-Intel-1215U/dp/B08YDRQ46G/ref=sr_1_259?crid=2GBCZSU9R85XX&dib=eyJ2IjoiMSJ9.8rIfzXapazJm1ujX1A7H3eQd8Cxy3qrH-g8E0b5B2BgY8N1LGiBsSJydzpTKyInUteVshrhvu4zBcuF87bdxCMDQ5MfJrFJzRqmws0KqrEmPVNC8uhFQCbS3T8NJ8yVstmrEdbbFMYZDAET0_c7tJUXFSDThv8EYJrZKp56btRK5k1gKoN4YnEMYoFsrfJ4PPbtwCcHKZaisvkfEamDaMpOQ2N0xAeAN6U8daQhY064.4epTlVFhofnuTZoQ0g8-YuQ2DyvAapzuoDadNHXQOtM&dib_tag=se&keywords=Laptop&qid=1732391214&sprefix=laptop%2Caps%2C259&sr=8-259
48,"(Refurbished) HP Elitebook 745 G5| AMD Ryzen 5 Pro 2500U Laptop ( 8 GB DDR4 RAM | 256 GB SSD | 14"" (35.6 cm) HD | Windows 11 | MS Office | WiFi | BT | Webcam | AMD Radeon Graphics)  ","20,899",https://amazon.in//Refurbished-HP-Elitebook-Windows-Graphics/dp/B0DK1WYBH3/ref=sr_1_260?crid=2GBCZSU9R85XX&dib=eyJ2IjoiMSJ9.8rIfzXapazJm1ujX1A7H3eQd8Cxy3qrH-g8E0b5B2BgY8N1LGiBsSJydzpTKyInUteVshrhvu4zBcuF87bdxCMDQ5MfJrFJzRqmws0KqrEmPVNC8uhFQCbS3T8NJ8yVstmrEdbbFMYZDAET0_c7tJUXFSDThv8EYJrZKp56btRK5k1gKoN4YnEMYoFsrfJ4PPbtwCcHKZaisvkfEamDaMpOQ2N0xAeAN6U8daQhY064.4epTlVFhofnuTZoQ0g8-YuQ2DyvAapzuoDadNHXQOtM&dib_tag=se&keywords=Laptop&qid=1732391214&sprefix=laptop%2Caps%2C259&sr=8-260
49,"(Refurbished) Dell Vostro 3400 11th Gen Intel Core i3 Thin & Light HD Laptop (8 GB DDR4 RAM|256 GB SSD|14"" (35.6 cm) HD|Windows 11|MS Office|WiFi|Webcam|Intel UHD Graphics)  ","19,499",https://amazon.in//Refurbished-Dell-Vostro-Windows-Graphics/dp/B0DMPQHD61/ref=sr_1_261?crid=2GBCZSU9R85XX&dib=eyJ2IjoiMSJ9.8rIfzXapazJm1ujX1A7H3eQd8Cxy3qrH-g8E0b5B2BgY8N1LGiBsSJydzpTKyInUteVshrhvu4zBcuF87bdxCMDQ5MfJrFJzRqmws0KqrEmPVNC8uhFQCbS3T8NJ8yVstmrEdbbFMYZDAET0_c7tJUXFSDThv8EYJrZKp56btRK5k1gKoN4YnEMYoFsrfJ4PPbtwCcHKZaisvkfEamDaMpOQ2N0xAeAN6U8daQhY064.4epTlVFhofnuTZoQ0g8-YuQ2DyvAapzuoDadNHXQOtM&dib_tag=se&keywords=Laptop&qid=1732391214&sprefix=laptop%2Caps%2C259&sr=8-261
50,"MSI Thin 15, Intel Core i5-12450H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 3050,GDDR6 4GB /Cosmos Gray/1.86Kg), B12UC-1692IN  ","52,990",https://amazon.in//MSI-i5-12450H-Windows-GeForce-B12UC-1692IN/dp/B0CV9P2BB8/ref=sr_1_262?crid=2GBCZSU9R85XX&dib=eyJ2IjoiMSJ9.8rIfzXapazJm1ujX1A7H3eQd8Cxy3qrH-g8E0b5B2BgY8N1LGiBsSJydzpTKyInUteVshrhvu4zBcuF87bdxCMDQ5MfJrFJzRqmws0KqrEmPVNC8uhFQCbS3T8NJ8yVstmrEdbbFMYZDAET0_c7tJUXFSDThv8EYJrZKp56btRK5k1gKoN4YnEMYoFsrfJ4PPbtwCcHKZaisvkfEamDaMpOQ2N0xAeAN6U8daQhY064.4epTlVFhofnuTZoQ0g8-YuQ2DyvAapzuoDadNHXQOtM&dib_tag=se&keywords=Laptop&qid=1732391214&sprefix=laptop%2Caps%2C259&sr=8-262
51,"Dell Inspiron 3520 Laptop, 12th Gen Intel Core i5-1235U Processor, 8GB, 512GB SSD, 15.6"" (39.62Cms) FHD Display- 3 Side Narrow Border, Win 11 + MSO'21, 2 Tuned Speakers, Black, Thin & Light-1.65Kg  ","43,990",https://amazon.in//Dell-Inspiron-i5-1235U-39-62Cms-D560865WIN9B/dp/B0BH4SQPQL/ref=sr_1_263?crid=2GBCZSU9R85XX&dib=eyJ2IjoiMSJ9.8rIfzXapazJm1ujX1A7H3eQd8Cxy3qrH-g8E0b5B2BgY8N1LGiBsSJydzpTKyInUteVshrhvu4zBcuF87bdxCMDQ5MfJrFJzRqmws0KqrEmPVNC8uhFQCbS3T8NJ8yVstmrEdbbFMYZDAET0_c7tJUXFSDThv8EYJrZKp56btRK5k1gKoN4YnEMYoFsrfJ4PPbtwCcHKZaisvkfEamDaMpOQ2N0xAeAN6U8daQhY064.4epTlVFhofnuTZoQ0g8-YuQ2DyvAapzuoDadNHXQOtM&dib_tag=se&keywords=Laptop&qid=1732391214&sprefix=laptop%2Caps%2C259&sr=8-263
52,DELL Latitude 3440 (2024) Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Home) Thin and Light Business Laptop/14 HD Display/Grey/1.5 kg/MS Office 2021 Pro Plus  ,"33,350",https://amazon.in//DELL-Latitude-3440-Intel-1215U/dp/B07SXV697G/ref=sr_1_264?crid=2GBCZSU9R85XX&dib=eyJ2IjoiMSJ9.8rIfzXapazJm1ujX1A7H3eQd8Cxy3qrH-g8E0b5B2BgY8N1LGiBsSJydzpTKyInUteVshrhvu4zBcuF87bdxCMDQ5MfJrFJzRqmws0KqrEmPVNC8uhFQCbS3T8NJ8yVstmrEdbbFMYZDAET0_c7tJUXFSDThv8EYJrZKp56btRK5k1gKoN4YnEMYoFsrfJ4PPbtwCcHKZaisvkfEamDaMpOQ2N0xAeAN6U8daQhY064.4epTlVFhofnuTZoQ0g8-YuQ2DyvAapzuoDadNHXQOtM&dib_tag=se&keywords=Laptop&qid=1732391214&sprefix=laptop%2Caps%2C259&sr=8-264
53,"Lenovo V15 12th Gen Intel Core i5-1235U 15.6"" FHD Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/MS Office Home & Student 2021/Iron Grey/1.70 kg), 82TTA07RIH  ","44,990",https://amazon.in//Lenovo-V15-i5-1235U-Windows-82TTA07RIH/dp/B0DDY3SG2G/ref=sr_1_265?crid=2GBCZSU9R85XX&dib=eyJ2IjoiMSJ9.8rIfzXapazJm1ujX1A7H3eQd8Cxy3qrH-g8E0b5B2BgY8N1LGiBsSJydzpTKyInUteVshrhvu4zBcuF87bdxCMDQ5MfJrFJzRqmws0KqrEmPVNC8uhFQCbS3T8NJ8yVstmrEdbbFMYZDAET0_c7tJUXFSDThv8EYJrZKp56btRK5k1gKoN4YnEMYoFsrfJ4PPbtwCcHKZaisvkfEamDaMpOQ2N0xAeAN6U8daQhY064.4epTlVFhofnuTZoQ0g8-YuQ2DyvAapzuoDadNHXQOtM&dib_tag=se&keywords=Laptop&qid=1732391214&sprefix=laptop%2Caps%2C259&sr=8-265
54,"HP Laptop 15s, 12th Gen Intel Core i3-1215U, 15.6 inch(39.6cm) FHD Laptop(8GB RAM,512GB SSD,Intel UHD Graphics,Alexa,Dual Speakers,Numeric Keypad,Win 11,MSO 211.69 Kgs,Natural Silver) 15s-fr5009TU  ","35,500",https://amazon.in//HP-i3-1215U-Graphics-Speakers-15s-fr5009TU/dp/B0C3D78N9J/ref=sr_1_266?crid=2GBCZSU9R85XX&dib=eyJ2IjoiMSJ9.8rIfzXapazJm1ujX1A7H3eQd8Cxy3qrH-g8E0b5B2BgY8N1LGiBsSJydzpTKyInUteVshrhvu4zBcuF87bdxCMDQ5MfJrFJzRqmws0KqrEmPVNC8uhFQCbS3T8NJ8yVstmrEdbbFMYZDAET0_c7tJUXFSDThv8EYJrZKp56btRK5k1gKoN4YnEMYoFsrfJ4PPbtwCcHKZaisvkfEamDaMpOQ2N0xAeAN6U8daQhY064.4epTlVFhofnuTZoQ0g8-YuQ2DyvAapzuoDadNHXQOtM&dib_tag=se&keywords=Laptop&qid=1732391214&sprefix=laptop%2Caps%2C259&sr=8-266
55,"ASUS Vivobook S 15 OLED (2023), Intel Core EVO i5-13500H 13th Gen, 15.6"" (39.62 cm) 2.8K 120Hz OLED, Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/75WHr/Silver/1.7 kg) S5504VA-MA543WS  ","75,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToxNDk5NjgyOTc3MTA5MDYyOjE3MzIzOTEyMTQ6c3BfbXRmOjMwMDM0MjMwNzMyNjUzMjo6MDo6&url=%2FASUS-Vivobook-i5-13500H-Windows-S5504VA-MA543WS%2Fdp%2FB0C1GGLV9Z%2Fref%3Dsr_1_267_sspa%3Fcrid%3D2GBCZSU9R85XX%26dib%3DeyJ2IjoiMSJ9.8rIfzXapazJm1ujX1A7H3eQd8Cxy3qrH-g8E0b5B2BgY8N1LGiBsSJydzpTKyInUteVshrhvu4zBcuF87bdxCMDQ5MfJrFJzRqmws0KqrEmPVNC8uhFQCbS3T8NJ8yVstmrEdbbFMYZDAET0_c7tJUXFSDThv8EYJrZKp56btRK5k1gKoN4YnEMYoFsrfJ4PPbtwCcHKZaisvkfEamDaMpOQ2N0xAeAN6U8daQhY064.4epTlVFhofnuTZoQ0g8-YuQ2DyvAapzuoDadNHXQOtM%26dib_tag%3Dse%26keywords%3DLaptop%26qid%3D1732391214%26sprefix%3Dlaptop%252Caps%252C259%26sr%3D8-267-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
56,"ASUS Vivobook S 15, 3K OLED 16:9, 120Hz, 600 nits, Snapdragon X Plus X1P 42 100, 3.4GHz, Qualcomm Adreno GPU (16GB RAM/1TB SSD/Win 11/Office Home/70WHr Battery/Cool Silver/1.42 Kg), S5507QA-MA551WS  ","92,390",https://amazon.in//sspa/click?ie=UTF8&spc=MToxNDk5NjgyOTc3MTA5MDYyOjE3MzIzOTEyMTQ6c3BfbXRmOjMwMDM0MjMwNzMyOTgzMjo6MDo6&url=%2FASUS-Vivobook-OLED-Snapdragon-S5507QA-MA551WS%2Fdp%2FB08H262HZY%2Fref%3Dsr_1_268_sspa%3Fcrid%3D2GBCZSU9R85XX%26dib%3DeyJ2IjoiMSJ9.8rIfzXapazJm1ujX1A7H3eQd8Cxy3qrH-g8E0b5B2BgY8N1LGiBsSJydzpTKyInUteVshrhvu4zBcuF87bdxCMDQ5MfJrFJzRqmws0KqrEmPVNC8uhFQCbS3T8NJ8yVstmrEdbbFMYZDAET0_c7tJUXFSDThv8EYJrZKp56btRK5k1gKoN4YnEMYoFsrfJ4PPbtwCcHKZaisvkfEamDaMpOQ2N0xAeAN6U8daQhY064.4epTlVFhofnuTZoQ0g8-YuQ2DyvAapzuoDadNHXQOtM%26dib_tag%3Dse%26keywords%3DLaptop%26qid%3D1732391214%26sprefix%3Dlaptop%252Caps%252C259%26sr%3D8-268-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
57,"MSI Thin 15, Intel 12th Gen. Core i7-12650H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 3050,GDDR6 4GB/Cosmos Gray/1.86Kg), B12UC-1691IN  ","64,990",https://amazon.in//MSI-i7-12650H-Windows-GeForce-B12UC-1691IN/dp/B0CV9J1QSJ/ref=sr_1_124?crid=2GBCZSU9R85XX&dib=eyJ2IjoiMSJ9.PXkbWX6kQRkcVxyeuv9xYiqr5d46MqF83zYcKZqKMJ6rGnwsstLyUL6Cwgr3LHA0_Q3IB4LOWookwCtyom5mhMkbCSliUsyXkGyKwNHR2saJVMNEjnuibsYCUokPR2kWJHObU5KfUOdtqn3dEzMY9AH5nWWm8zjkqrj5GJPya1ooaqvMVHZpA5wg0rCB_BP99uEdq-amllsmBdItBidF28Zz93SY_tY2Cia_HM750aQ.fd6vHIenfa6LZ_Rcl00wzNlSlnI-_aApCXzSBxrLySo&dib_tag=se&keywords=Laptop&qid=1732391179&sprefix=laptop%2Caps%2C259&sr=8-124
58,"ASUS Vivobook 15, Intel Core i3-1315U 13th Gen, 15.6"" (39.62 cms) FHD, Thin and Light Laptop (8GB/512GB SSD/Win11/MS Office/Backlit Keyboard/Silver/1.7 kg), X1504VA-NJ320WS + 9K Card Offer  ","38,979",https://amazon.in//ASUS-Vivobook-i3-1315U-Integrated-X1504VA-NJ320WS/dp/B0CYTD8DVF/ref=sr_1_269?crid=2GBCZSU9R85XX&dib=eyJ2IjoiMSJ9.8rIfzXapazJm1ujX1A7H3eQd8Cxy3qrH-g8E0b5B2BgY8N1LGiBsSJydzpTKyInUteVshrhvu4zBcuF87bdxCMDQ5MfJrFJzRqmws0KqrEmPVNC8uhFQCbS3T8NJ8yVstmrEdbbFMYZDAET0_c7tJUXFSDThv8EYJrZKp56btRK5k1gKoN4YnEMYoFsrfJ4PPbtwCcHKZaisvkfEamDaMpOQ2N0xAeAN6U8daQhY064.4epTlVFhofnuTZoQ0g8-YuQ2DyvAapzuoDadNHXQOtM&dib_tag=se&keywords=Laptop&qid=1732391214&sprefix=laptop%2Caps%2C259&sr=8-269
59,"Dell 15 Thin & Light Laptop, AMD R5-7520U Processor, 8GB LP DDR5 + 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits Display, Windows 11 + MSO'21, 15 Months McAfee, Carbon Black, 1.67kg  ","39,990",https://amazon.in//Dell-R5-7520U-Processor-39-62cm-Display/dp/B0D83G8R99/ref=sr_1_270?crid=2GBCZSU9R85XX&dib=eyJ2IjoiMSJ9.8rIfzXapazJm1ujX1A7H3eQd8Cxy3qrH-g8E0b5B2BgY8N1LGiBsSJydzpTKyInUteVshrhvu4zBcuF87bdxCMDQ5MfJrFJzRqmws0KqrEmPVNC8uhFQCbS3T8NJ8yVstmrEdbbFMYZDAET0_c7tJUXFSDThv8EYJrZKp56btRK5k1gKoN4YnEMYoFsrfJ4PPbtwCcHKZaisvkfEamDaMpOQ2N0xAeAN6U8daQhY064.4epTlVFhofnuTZoQ0g8-YuQ2DyvAapzuoDadNHXQOtM&dib_tag=se&keywords=Laptop&qid=1732391214&sprefix=laptop%2Caps%2C259&sr=8-270
60,"Lenovo V14 G3 (2024), Intel Core i5 12th Gen 1235U - (8GB/512GB SSD/Intel UHD Graphics/Windows 11 Home) Thin and Light Business Laptop/14.0"" FHD Display/Iron Grey/1.57 kg/MS Office 2021 Pro Plus  ","37,490",https://amazon.in//Lenovo-V14-Intel-Core-1235U/dp/B0DJCNK3MG/ref=sr_1_271?crid=2GBCZSU9R85XX&dib=eyJ2IjoiMSJ9.8rIfzXapazJm1ujX1A7H3eQd8Cxy3qrH-g8E0b5B2BgY8N1LGiBsSJydzpTKyInUteVshrhvu4zBcuF87bdxCMDQ5MfJrFJzRqmws0KqrEmPVNC8uhFQCbS3T8NJ8yVstmrEdbbFMYZDAET0_c7tJUXFSDThv8EYJrZKp56btRK5k1gKoN4YnEMYoFsrfJ4PPbtwCcHKZaisvkfEamDaMpOQ2N0xAeAN6U8daQhY064.4epTlVFhofnuTZoQ0g8-YuQ2DyvAapzuoDadNHXQOtM&dib_tag=se&keywords=Laptop&qid=1732391214&sprefix=laptop%2Caps%2C259&sr=8-271
61,"Lenovo IdeaPad Slim 5 13th Gen Intel Core i5 13500H 16"" (40.6cm) 2.5K IPS 350Nits Laptop (16GB/1TB SSD/Win 11/Office 2021/Backlit KB/FHD 1080p Camera/Alexa/3 Month Game Pass/Grey/1.89Kg), 82XF0077IN  ","73,690",https://amazon.in//Lenovo-IdeaPad-350Nits-Backlit-82XF0077IN/dp/B0CNK232CB/ref=sr_1_272?crid=2GBCZSU9R85XX&dib=eyJ2IjoiMSJ9.8rIfzXapazJm1ujX1A7H3eQd8Cxy3qrH-g8E0b5B2BgY8N1LGiBsSJydzpTKyInUteVshrhvu4zBcuF87bdxCMDQ5MfJrFJzRqmws0KqrEmPVNC8uhFQCbS3T8NJ8yVstmrEdbbFMYZDAET0_c7tJUXFSDThv8EYJrZKp56btRK5k1gKoN4YnEMYoFsrfJ4PPbtwCcHKZaisvkfEamDaMpOQ2N0xAeAN6U8daQhY064.4epTlVFhofnuTZoQ0g8-YuQ2DyvAapzuoDadNHXQOtM&dib_tag=se&keywords=Laptop&qid=1732391214&sprefix=laptop%2Caps%2C259&sr=8-272
62,"HP Victus Gaming Laptop, 13th Gen Intel Core i5-13420H, 4GB RTX 2050 GPU, 15.6-inch (39.6 cm), FHD, IPS, 144Hz, 16GB DDR4, 1TB SSD, Backlit KB, B&O, Dual Speakers (MSO, Silver, 2.37 kg), fa1307TX  ","67,990",https://amazon.in//HP-i5-13420H-15-6-inch-Speakers-fa1307TX/dp/B0D2LG3DRJ/ref=sr_1_273?crid=2GBCZSU9R85XX&dib=eyJ2IjoiMSJ9.8rIfzXapazJm1ujX1A7H3eQd8Cxy3qrH-g8E0b5B2BgY8N1LGiBsSJydzpTKyInUteVshrhvu4zBcuF87bdxCMDQ5MfJrFJzRqmws0KqrEmPVNC8uhFQCbS3T8NJ8yVstmrEdbbFMYZDAET0_c7tJUXFSDThv8EYJrZKp56btRK5k1gKoN4YnEMYoFsrfJ4PPbtwCcHKZaisvkfEamDaMpOQ2N0xAeAN6U8daQhY064.4epTlVFhofnuTZoQ0g8-YuQ2DyvAapzuoDadNHXQOtM&dib_tag=se&keywords=Laptop&qid=1732391214&sprefix=laptop%2Caps%2C259&sr=8-273
63,"MSI Thin 15, Intel Core i7-12650H, 40CM FHD 144Hz Gaming Laptop(16GB/1TB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 3050,GDDR6 4GB/Cosmos Gray/1.86Kg), B12UC-1690IN  ","67,990",https://amazon.in//MSI-i7-12650H-Windows-GeForce-B12UC-1690IN/dp/B0CV9VTBKD/ref=sr_1_274?crid=2GBCZSU9R85XX&dib=eyJ2IjoiMSJ9.8rIfzXapazJm1ujX1A7H3eQd8Cxy3qrH-g8E0b5B2BgY8N1LGiBsSJydzpTKyInUteVshrhvu4zBcuF87bdxCMDQ5MfJrFJzRqmws0KqrEmPVNC8uhFQCbS3T8NJ8yVstmrEdbbFMYZDAET0_c7tJUXFSDThv8EYJrZKp56btRK5k1gKoN4YnEMYoFsrfJ4PPbtwCcHKZaisvkfEamDaMpOQ2N0xAeAN6U8daQhY064.4epTlVFhofnuTZoQ0g8-YuQ2DyvAapzuoDadNHXQOtM&dib_tag=se&keywords=Laptop&qid=1732391214&sprefix=laptop%2Caps%2C259&sr=8-274
64,"Dell Vostro 5630 13th Gen Laptop, Intel i5-1335U/16GB LPDDR5/512GB SSD/16.0"" (40.64cm) FHD+ with Comfort View Support,16:10 Aspect Ratio/Windows 11+MSO'2/McAfee 15 Month/Titan Grey/FHD Camera/1.90kgs  ","71,990",https://amazon.in//Dell-Vostro-5630-i5-1335U-40-64cm/dp/B0C4ZK48JB/ref=sr_1_275?crid=2GBCZSU9R85XX&dib=eyJ2IjoiMSJ9.8rIfzXapazJm1ujX1A7H3eQd8Cxy3qrH-g8E0b5B2BgY8N1LGiBsSJydzpTKyInUteVshrhvu4zBcuF87bdxCMDQ5MfJrFJzRqmws0KqrEmPVNC8uhFQCbS3T8NJ8yVstmrEdbbFMYZDAET0_c7tJUXFSDThv8EYJrZKp56btRK5k1gKoN4YnEMYoFsrfJ4PPbtwCcHKZaisvkfEamDaMpOQ2N0xAeAN6U8daQhY064.4epTlVFhofnuTZoQ0g8-YuQ2DyvAapzuoDadNHXQOtM&dib_tag=se&keywords=Laptop&qid=1732391214&sprefix=laptop%2Caps%2C259&sr=8-275
65,"Lenovo IdeaPad Gaming 3 AMD Ryzen 5 7535HS 15.6"" (39.62cm) FHD IPS 120Hz Gaming Laptop (16GB/512GB SSD/Win11/Office/NVIDIA RTX 3050 6GB/Backlit KB/Alexa/3 Month Game Pass/Onyx Grey/2.32Kg), 82SB00M6IN  ","64,990",https://amazon.in//Lenovo-IdeaPad-39-62cm-Backlit-82SB00M6IN/dp/B0CKZ78X2M/ref=sr_1_276?crid=2GBCZSU9R85XX&dib=eyJ2IjoiMSJ9.8rIfzXapazJm1ujX1A7H3eQd8Cxy3qrH-g8E0b5B2BgY8N1LGiBsSJydzpTKyInUteVshrhvu4zBcuF87bdxCMDQ5MfJrFJzRqmws0KqrEmPVNC8uhFQCbS3T8NJ8yVstmrEdbbFMYZDAET0_c7tJUXFSDThv8EYJrZKp56btRK5k1gKoN4YnEMYoFsrfJ4PPbtwCcHKZaisvkfEamDaMpOQ2N0xAeAN6U8daQhY064.4epTlVFhofnuTZoQ0g8-YuQ2DyvAapzuoDadNHXQOtM&dib_tag=se&keywords=Laptop&qid=1732391214&sprefix=laptop%2Caps%2C259&sr=8-276
66,"(Refurbished) Dell Latitude 3400 8th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 11/MS Office/WiFi/Bluetooth/Webcam/Intel UHD Graphics)  ","17,399",https://amazon.in//sspa/click?ie=UTF8&spc=MToxNDk5NjgyOTc3MTA5MDYyOjE3MzIzOTEyMTQ6c3BfYnRmOjMwMDQxNDc5NzcyMzMzMjo6MDo6&url=%2FRefurbished-Dell-Latitude-Bluetooth-Graphics%2Fdp%2FB0CK5TNS69%2Fref%3Dsr_1_277_sspa%3Fcrid%3D2GBCZSU9R85XX%26dib%3DeyJ2IjoiMSJ9.8rIfzXapazJm1ujX1A7H3eQd8Cxy3qrH-g8E0b5B2BgY8N1LGiBsSJydzpTKyInUteVshrhvu4zBcuF87bdxCMDQ5MfJrFJzRqmws0KqrEmPVNC8uhFQCbS3T8NJ8yVstmrEdbbFMYZDAET0_c7tJUXFSDThv8EYJrZKp56btRK5k1gKoN4YnEMYoFsrfJ4PPbtwCcHKZaisvkfEamDaMpOQ2N0xAeAN6U8daQhY064.4epTlVFhofnuTZoQ0g8-YuQ2DyvAapzuoDadNHXQOtM%26dib_tag%3Dse%26keywords%3DLaptop%26qid%3D1732391214%26sprefix%3Dlaptop%252Caps%252C259%26sr%3D8-277-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
